y,x,rho_weno5,rho_mdcd_hybrid,difference
0.20416666666666664,2.5374999999999996,7.697857969695794,7.626902421825631,-0.07095554787016312
0.20416666666666664,2.5458333333333334,7.689181586866366,7.635096053293325,-0.05408553357304058
0.20416666666666664,2.5541666666666667,7.679273268211185,7.622156570111851,-0.05711669809933362
0.20416666666666664,2.5625,7.66961835091582,7.59481144795759,-0.07480690295822967
0.20416666666666664,2.570833333333333,7.662257920030153,7.586577759289966,-0.07568016074018669
0.20416666666666664,2.5791666666666666,7.660101121630165,7.588470442339386,-0.07163067929077904
0.20416666666666664,2.5875000000000004,7.664829461607225,7.58703851395699,-0.07779094765023498
0.20416666666666664,2.595833333333333,7.675640009546825,7.582805676843735,-0.09283433270308983
0.20416666666666664,2.6041666666666665,7.689782235687883,7.585993842890995,-0.10378839279688723
0.20416666666666664,2.6125,7.7048950605818955,7.595934067936129,-0.1089609926457662
0.20416666666666664,2.6208333333333322,7.721148358734663,7.610133841100895,-0.1110145176337678
0.20416666666666664,2.629166666666667,7.740946145347385,7.629877291945617,-0.11106885340176831
0.20416666666666664,2.6375,7.762812417725558,7.666877919113003,-0.09593449861255543
0.20416666666666664,2.645833333333333,7.785667932353559,7.7086828685573705,-0.07698506379618841
0.20416666666666664,2.6541666666666663,7.8141844483154825,7.735203091040467,-0.07898135727501554
0.20416666666666664,2.6624999999999996,7.8485069265417025,7.772642436519743,-0.07586449002195916
