# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks residual_checked stop_reason
50 0.0040121706413498688 7.952122494389111e-05 0.20000000000000001 32.474854000000001 11987.826821262088 283.02270070260272 2587.2731285868376 1487.728820734993 0 26637.427397325504 nan nan nan nan nan nan nan nan nan nan 12869.134256241952 136285.0462360422 37525.218180118391 0 1499410.6295437154 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
51 0.0040918284764893944 7.9657835139525446e-05 0.20000000000000001 33.089525000000002 11889.156353558916 280.24673842259784 2564.2459672536961 1475.8067793026964 0 26418.332512330191 nan nan nan nan nan nan nan nan nan nan 12555.21628415912 134502.81419368729 35493.01611327946 0 1488057.5652036818 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
52 0.0041715777585632531 7.9749282073858776e-05 0.20000000000000001 33.765084999999999 11921.652098002751 281.4214814096718 2573.0956030642187 1484.1355117155199 0 26490.116392330641 nan nan nan nan nan nan nan nan nan nan 11886.417765209904 128511.69889299142 34805.372851227359 0 1438914.5595061812 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
53 0.0042514310147785854 7.9853256215332312e-05 0.20000000000000001 34.360740999999997 11972.505690255581 284.74879424840844 2602.1365047176573 1480.6568251955659 0 26601.878159577434 nan nan nan nan nan nan nan nan nan nan 11298.418444938396 122726.48825350491 35164.350506666073 0 1380769.0095158594 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
54 0.0043311978802794233 7.976686550083804e-05 0.20000000000000001 34.956319000000001 11963.05947350373 282.16155608634153 2592.6937519708381 1476.3464919375226 0 26581.811165408551 nan nan nan nan nan nan nan nan nan nan 10302.173620401145 111073.82909350115 35398.192268382627 0 1257814.6239181047 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
55 0.0044107477033636482 7.9549823084224577e-05 0.20000000000000001 35.676684999999999 11999.554959311474 283.91475866122727 2601.666798524167 1486.9116245751047 0 26662.45322935715 nan nan nan nan nan nan nan nan nan nan 11537.856212225322 117421.76352864516 34703.680147886829 0 1219516.2595400393 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
56 0.0044901305266368905 7.9382823273242378e-05 0.20000000000000001 36.338498999999999 12124.238865578665 287.10665293987364 2622.2230525807518 1506.0890197360352 0 26939.915594615799 nan nan nan nan nan nan nan nan nan nan 12898.988600425986 133259.1912732627 48227.706328873639 0 1415734.9035256547 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
57 0.0045695118810888556 7.9381354451965342e-05 0.20000000000000001 37.059617000000003 12084.214034524164 286.32921056530722 2616.8906616939703 1492.7196313172051 0 26851.123460874966 nan nan nan nan nan nan nan nan nan nan 13717.696454418194 144872.57503705294 45809.559128508074 0 1551084.7095415825 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
58 0.0046489974321922856 7.9485551103430457e-05 0.20000000000000001 37.652808 12063.975971364978 284.07690490843231 2608.3018635864446 1482.3666723279746 0 26807.018333593878 nan nan nan nan nan nan nan nan nan nan 13897.652140852606 148375.07757667068 41918.286772074462 0 1609268.11473412 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
59 0.0047285974987775871 7.9600066585301763e-05 0.20000000000000001 38.280540999999999 12122.040219897452 286.57952503289602 2624.7199783107035 1492.526611154598 0 26935.485460454231 nan nan nan nan nan nan nan nan nan nan 13756.360011222812 148952.56876505696 36776.340042641314 0 1633557.3909214591 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
60 0.0048083363730288793 7.9738874251292387e-05 0.20000000000000001 38.894638 11982.238416391117 282.81599342589925 2591.8019080652825 1479.8910378723747 0 26624.850944849106 nan nan nan nan nan nan nan nan nan nan 13128.105419056268 143933.25783892954 35801.992389638603 0 1603671.1528258657 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
61 0.0048882112791031702 7.9874906074290969e-05 0.20000000000000001 39.602103999999997 12019.766049429214 284.11300540215103 2602.9872435510965 1486.0242363565162 0 26707.851815413545 nan nan nan nan nan nan nan nan nan nan 12092.154773835195 133414.1090006858 34705.300681758468 0 1495774.4967581248 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
62 0.0049678131616247229 7.9601882521552797e-05 0.20000000000000001 40.22636 12080.569913128251 287.69865825400791 2633.4349985157924 1484.1427259361649 0 26841.76628110712 nan nan nan nan nan nan nan nan nan nan 11377.175900700713 125608.65872142267 34891.785656526066 0 1418651.5900496966 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
63 0.0050468953451471028 7.9082183522380059e-05 0.20000000000000001 40.797021999999998 12063.136752337034 284.98763845047773 2623.5579477005876 1473.7010052460023 0 26804.109248696306 nan nan nan nan nan nan nan nan nan nan 11161.630314052592 115249.05211046617 35096.183309064974 0 1271427.5870393515 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
64 0.0051256821553537727 7.8786810206669605e-05 0.20000000000000001 41.394289000000001 12083.279225250657 286.33485766129149 2628.3859919455135 1487.5268419554156 0 26848.185180715016 nan nan nan nan nan nan nan nan nan nan 12336.439772747115 130550.25552945111 34391.505709788049 0 1365993.6070946797 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
65 0.0052043868955033504 7.870474014957734e-05 0.20000000000000001 42.055703999999999 12138.153408563405 287.37471722733386 2635.3422098478964 1493.9886148593014 0 26970.617828975668 nan nan nan nan nan nan nan nan nan nan 13580.742451966402 145891.63909368511 34643.261866715038 0 1557120.3767652526 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
66 0.0052831808720533611 7.8793976550010903e-05 0.20000000000000001 42.662871000000003 12202.983459262157 289.05493988126779 2647.6456850290874 1501.1706914768613 0 27114.883969112925 nan nan nan nan nan nan nan nan nan nan 14353.373735348199 156987.59531899574 45871.516882868877 0 1686952.2554914057 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
67 0.0053621714702603799 7.8990598207018928e-05 0.20000000000000001 43.266438999999998 12190.792051485094 287.29920580892258 2641.7302610242623 1492.602171530142 0 27088.519955225212 nan nan nan nan nan nan nan nan nan nan 14341.297740744172 157330.58363087403 42152.695275141159 0 1708257.1815724105 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
68 0.0054414748617961899 7.9303391535809887e-05 0.20000000000000001 43.913369000000003 12170.265191652401 288.16939132320312 2644.6135375970207 1489.0486144918161 0 27042.235226365316 nan nan nan nan nan nan nan nan nan nan 14054.14811106187 155786.35600755093 37193.358565063638 0 1708837.2545739091 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
