# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks robustness_level0_faces robustness_level1_faces robustness_level2_faces robustness_level3_faces troubled_cells local_recomputations step_retries proposed_dt accepted_dt minimum_rho minimum_p minimum_T minimum_e residual_checked stop_reason
8840 5.6053608626024314 0.00073004741513462486 0.02 182.00544400000001 0.063162771483261548 0.090802271701387452 0.089966698602221853 0.024144958204018491 0 0.055005818756238667 nan nan nan nan nan nan nan nan nan nan 0.69984055694352021 0.62294667728462749 0.19581254456191433 0 0.35193697733057416 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00073004741513462486 0.00073004741513462486 0.012503501708420402 0.00042316623073989078 0.71215844460696565 0.050868460382776905 0 running
8850 5.6126559564952716 0.00072906925073219645 0.02 182.12198000000001 0.063114071154229637 0.09071649781420757 0.089917052747473178 0.024109476957413029 0 0.054964567301842508 nan nan nan nan nan nan nan nan nan nan 0.66573123261476397 0.62372788082017316 0.19677820901732712 0 0.35003441014190773 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072906925073219645 0.00072906925073219645 0.012580272819105157 0.00043154319124752037 0.71414725766089993 0.051010518458207907 0 running
8860 5.6199412703983693 0.00072809132126435609 0.02 182.24501900000001 0.063062269803684567 0.090623032003310788 0.089865311283346502 0.024073358829258849 0 0.054921895971601589 nan nan nan nan nan nan nan nan nan nan 0.6423093810008218 0.62405113950196611 0.19763531310305993 0 0.34806972986608431 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072809132126435609 0.00072809132126435609 0.012656077031934335 0.00043725258343364624 0.71627682593192266 0.051162630477727275 0 running
8870 5.62721680375427 0.00072711307137066452 0.02 182.36094800000001 0.063013800332157935 0.09054280333248492 0.089814605509956361 0.024036670038259027 0 0.054875049492124142 nan nan nan nan nan nan nan nan nan nan 0.64222590478290675 0.62392412834320021 0.19838203295317491 0 0.34604798949997351 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072711307137066452 0.00072711307137066452 0.012731152575218721 0.00044001959609906636 0.71850880655877836 0.051322057665528151 0 running
8880 5.6344825502841402 0.00072613398011173939 0.02 182.46811299999999 0.06296386667454669 0.090459119396746057 0.089762065866439686 0.023999439867574301 0 0.054828721200182354 nan nan nan nan nan nan nan nan nan nan 0.64170059006972924 0.62336321830108798 0.19901738361661581 0 0.34397300175467438 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072613398011173939 0.00072613398011173939 0.012805888084445336 0.00044293307941354389 0.72080589248187332 0.051486135231636754 0 running
8890 5.6417385007437968 0.00072515399932678015 0.02 182.578641 0.062913388518350613 0.090375034816437785 0.089708177776512202 0.023961674429586868 0 0.054782354410708507 nan nan nan nan nan nan nan nan nan nan 0.64076010837068764 0.62239379560233798 0.19954120094584882 0 0.34184848296575754 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072515399932678015 0.00072515399932678015 0.012880805722035069 0.00044596061688060147 0.72313378330989653 0.05165241314809968 0 running
8900 5.6489846498724701 0.00072417394242555388 0.02 182.69928200000001 0.062862663514316658 0.090291382886696497 0.08965316786181253 0.023923454433478788 0 0.054735877788612247 nan nan nan nan nan nan nan nan nan nan 0.63943866341723843 0.62104861405545431 0.19995409835617206 0 0.33968014971446825 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072417394242555388 0.00072417394242555388 0.012956538313885652 0.00044907293335651248 0.72546281018447745 0.051818772210745392 0 running
8910 5.6562210066356284 0.00072319576915642924 0.02 182.81103100000001 0.06281186956859712 0.090208422318439063 0.089597307765370532 0.023884898683164665 0 0.054689390126631147 nan nan nan nan nan nan nan nan nan nan 0.63777503207342168 0.61936497578066063 0.20025740402800674 0 0.33747617555592735 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072319576915642924 0.00072319576915642924 0.013033808414259185 0.00045224461386771374 0.72776904644438067 0.051983503372340985 0 running
8920 5.6634476069728894 0.00072222280436201494 0.02 182.930578 0.06276126246236309 0.090126399038299471 0.089541022516115107 0.023846157283699859 0 0.054643193494770745 nan nan nan nan nan nan nan nan nan nan 0.63580933792499383 0.61738160263130903 0.20045308209419543 0 0.33524508864082281 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072222280436201494 0.00072222280436201494 0.013113411193146247 0.00045545430329796052 0.73003482786012419 0.052145344902207826 0 running
8930 5.6706645281008061 0.00072125984172610269 0.02 183.05210099999999 0.062711143521366058 0.090045514117845421 0.089484827248151932 0.023807397996426442 0 0.054597770000687003 nan nan nan nan nan nan nan nan nan nan 0.63358021147153698 0.61513585714405039 0.20054363696052802 0 0.33299338124288996 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072125984172610269 0.00072125984172610269 0.01319620056807836 0.0004586844166564157 0.7322486872772016 0.052303477717880312 0 running
8940 5.6778719034354674 0.00072031317911057879 0.02 183.15262100000001 0.062661656402311486 0.089965707593599828 0.089429018196330493 0.023768768034366533 0 0.054553494325831009 nan nan nan nan nan nan nan nan nan nan 0.63112267637141617 0.61266165687360508 0.20053198060535715 0 0.33072461869093639 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072031317911057879 0.00072031317911057879 0.013283076505324821 0.00045931982784156019 0.72924039257590978 0.052088599524704016 0 running
8950 5.6850699375939264 0.00071939060125226877 0.02 183.27864400000001 0.06261293372897668 0.089886945428220136 0.089373865541780173 0.023730401068103705 0 0.054510683499631882 nan nan nan nan nan nan nan nan nan nan 0.62846681637605373 0.60998814186932859 0.20042116028251833 0 0.32843971124718396 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071939060125226877 0.00071939060125226877 0.013374969551198497 0.00045506659063958277 0.72181942638047358 0.051558530510184636 0 running
8960 5.6922589207449805 0.00071850126661736075 0.02 183.39151699999999 0.062564921919243066 0.089809010013576052 0.089319315821001083 0.023692467125797652 0 0.05446940257564397 nan nan nan nan nan nan nan nan nan nan 0.62563709749966967 0.6071389762911924 0.20021371555798062 0 0.32613750813564651 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071850126661736075 0.00071850126661736075 0.01347282219351615 0.00045097416702350102 0.71446576770383063 0.051033269175584123 0 running
8970 5.6994392410333861 0.00071765544305850079 0.02 183.50604300000001 0.062517478903368756 0.089731705124840661 0.089264968946196829 0.023655573530723454 0 0.054429551693188562 nan nan nan nan nan nan nan nan nan nan 0.62265215386071249 0.60413210006581453 0.19991313050276505 0 0.32381532583263806 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071765544305850079 0.00071765544305850079 0.013577575687539898 0.00044706051326774747 0.7072356329129843 0.050516830975692699 0 running
8980 5.7066113934181626 0.00071686407352666382 0.02 183.62489400000001 0.06247023451076382 0.089654450797115676 0.089210484263595721 0.023619354588408196 0 0.054390679695132303 nan nan nan nan nan nan nan nan nan nan 0.61952486017693464 0.60097976066844794 0.19952605418530922 0 0.32146938082178106 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071686407352666382 0.00071686407352666382 0.013690163445635242 0.00044333957233683429 0.70019252002650478 0.050013751483270141 0 running
8990 5.7137759833542798 0.00071613819815040804 0.02 183.73567600000001 0.062422776718285417 0.089576810044565885 0.089155203851313647 0.023583820145437123 0 0.054352216347842909 nan nan nan nan nan nan nan nan nan nan 0.61626256586329209 0.59768870939697205 0.19905808307863682 0 0.31909515034765923 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071613819815040804 0.00071613819815040804 0.013811232635011403 0.00043982077792089198 0.69340736861046515 0.049529097810184164 0 running
9000 5.720933723828872 0.00071548820579522983 0.02 183.84263300000001 0.062374517358013533 0.089498211909966735 0.089098148392897147 0.02354897003670596 0 0.054313332675430162 nan nan nan nan nan nan nan nan nan nan 0.61286746737239017 0.59426055655154397 0.19851371299585319 0 0.31668764459786714 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071548820579522983 0.00071548820579522983 0.013939817913613617 0.00043650911270046503 0.68695794831077017 0.049068424931148144 0 running
9010 5.7280854241376016 0.00071492300879929149 0.02 183.97348600000001 0.062324785335420289 0.089417785135819938 0.089038325794806042 0.023514672286729373 0 0.054273296968593475 nan nan nan nan nan nan nan nan nan nan 0.60933723159279329 0.59069243348555189 0.19789726664212015 0 0.31428266122040721 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071492300879929149 0.00071492300879929149 0.014074207355308278 0.00043340571829109098 0.68092702106747915 0.048637644413315383 0 running
9020 5.7352319729007162 0.00071444973169103732 0.02 184.08551900000001 0.06227268316167707 0.089334521530161942 0.088974269142614276 0.023480904366330674 0 0.054231035066896832 nan nan nan nan nan nan nan nan nan nan 0.60566604823256287 0.58697818496246335 0.19721319523254621 0 0.31185580926594492 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071444973169103732 0.00071444973169103732 0.014214171862163248 0.00043050761039654099 0.67539640840207094 0.048242600651083413 0 running
9030 5.7423743199530133 0.00071407366229052198 0.02 184.21105299999999 0.06221693955452131 0.089246874169750301 0.088903901686635839 0.023447795410028387 0 0.054185149661932192 nan nan nan nan nan nan nan nan nan nan 0.60184623542873594 0.58311024769132547 0.19646606039763315 0 0.30937935448452564 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071407366229052198 0.00071407366229052198 0.014359473815630795 0.00042780744354472535 0.67043988477632555 0.047888563248870662 0 running
9040 5.7495134576388791 0.00071379820753847032 0.02 184.337963 0.062155844485660895 0.08915265702230403 0.088824442048563962 0.023415517528542724 0 0.054133915414678317 nan nan nan nan nan nan nan nan nan nan 0.59787032227215475 0.57908211792490272 0.1956811836046497 0 0.30684685122565802 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071379820753847032 0.00071379820753847032 0.014509337714583053 0.00042529233638657823 0.66611593271716329 0.047579709530032988 0 running
9050 5.7566504025015712 0.00071362500843103643 0.02 184.47495699999999 0.062087271249275072 0.089049069885209192 0.088732474606352918 0.023384153133003682 0 0.054075306203197684 nan nan nan nan nan nan nan nan nan nan 0.59373316008866106 0.57489084315613315 0.19594433979780224 0 0.30425114721676172 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071362500843103643 0.00071362500843103643 0.01466264866770885 0.00042294361076104434 0.66246402843322916 0.04731885922376227 0 running
9060 5.7637861788638016 0.00071355417815385303 0.02 184.604491 0.062009046312255393 0.088933205192324657 0.088624544268984431 0.02335370533799553 0 0.054007302627496104 nan nan nan nan nan nan nan nan nan nan 0.58943323915528101 0.57053849578600402 0.19620526043146302 0 0.30158444075755775 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071355417815385303 0.00071355417815385303 0.01478996916741431 0.00042073756786177092 0.65950428578407438 0.047107449034313721 0 running
9070 5.7709218051517128 0.00071358459934140221 0.02 184.71469099999999 0.061920026693450786 0.088803513450439825 0.088498836364668515 0.02332420207843737 0 0.053928861354099508 nan nan nan nan nan nan nan nan nan nan 0.58497229083736513 0.56603146878310107 0.19646652211565163 0 0.29883846453891927 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071358459934140221 0.00071358459934140221 0.014845783381752518 0.00041864730638509472 0.65723925741121958 0.046945661293224701 0 running
9080 5.778058283386196 0.00071371425618867157 0.02 184.84274099999999 0.061821769376058551 0.088662041946546713 0.088357817026085986 0.023295742453022079 0 0.053841459078936768 nan nan nan nan nan nan nan nan nan nan 0.58035240991115411 0.56137669593794315 0.19673117672319362 0 0.29600467798406005 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071371425618867157 0.00071371425618867157 0.014882957130417625 0.00041664543859157776 0.65565633560628622 0.046832595449895799 0 running
9090 5.7851965923316264 0.00071394064440117786 0.02 184.97799599999999 0.061719575988642361 0.088515881293701471 0.088209888731045988 0.023268444448387261 0 0.05375001472462259 nan nan nan nan nan nan nan nan nan nan 0.57557048939540523 0.55657459875619386 0.1970028896778846 0 0.29307434349696204 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071394064440117786 0.00071394064440117786 0.014854695105144576 0.00041470730423092051 0.6547292499421844 0.04676637504524718 0 running
9100 5.7923376863396872 0.00071426155496625145 0.02 185.10052099999999 0.061620883435107625 0.088375067721386924 0.088066845331315119 0.023242300094445587 0 0.053661345692834005 nan nan nan nan nan nan nan nan nan nan 0.57061222526802935 0.55161146501956948 0.19728585296384793 0 0.29003848152344858 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071426155496625145 0.00071426155496625145 0.014825665376056459 0.00041281385160140327 0.6544170898055558 0.046744077892607309 0 running
9110 5.7994825092341911 0.00071467750050763592 0.02 185.21105700000001 0.061531548372912477 0.088247602645092627 0.087937968047629822 0.023217129282348634 0 0.053580747818362209 nan nan nan nan nan nan nan nan nan nan 0.56545049225534705 0.54645717170513608 0.19758437255450811 0 0.28688783994844624 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071467750050763592 0.00071467750050763592 0.01479594212573551 0.00041095229512025925 0.6546369119527683 0.04675977947456763 0 running
9120 5.8066320472457065 0.0007151955760084643 0.02 185.31692699999999 0.061453472637555955 0.088136129851408854 0.087826294688552048 0.023192666479678561 0 0.053509917713745365 nan nan nan nan nan nan nan nan nan nan 0.56005017307933125 0.54107095828199503 0.19790210171069678 0 0.28361302420975143 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.0007151955760084643 0.0007151955760084643 0.014765602337521304 0.00040911330625245716 0.65531395619952393 0.046808139777958391 0 running
9130 5.8137872796734502 0.00071580108245384579 0.02 185.445018 0.061385276920472291 0.088038758315784671 0.087729693691132773 0.023168745932715843 0 0.053447621125691618 nan nan nan nan nan nan nan nan nan nan 0.55437642206436355 0.53541159517676817 0.19824101159322183 0 0.28020492505389949 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071580108245384579 0.00071580108245384579 0.014734712498897901 0.00040730964291578594 0.65636502744596736 0.046883216295640753 0 running
9140 5.8209488521335055 0.00071645350763470134 0.02 185.57284200000001 0.061324241512826075 0.087951704069963027 0.087643904430366973 0.023145398199894796 0 0.053391453390741889 nan nan nan nan nan nan nan nan nan nan 0.54840238438802069 0.52944697657374262 0.19860033165084578 0 0.27665560403050127 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071645350763470134 0.00071645350763470134 0.014703309232818925 0.00040558242312050953 0.65772368754549193 0.046980263445709262 0 running
9150 5.828117092281313 0.00071712951878593776 0.02 185.68040199999999 0.06126759785412958 0.087871027684084391 0.087564634585373627 0.023122641690249739 0 0.053339042351863646 nan nan nan nan nan nan nan nan nan nan 0.54211396001733347 0.5231601760779786 0.19897579787395303 0 0.2782653870373043 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071712951878593776 0.00071712951878593776 0.014671385396032327 0.00040397284633564073 0.65928662676968508 0.047091901961840932 0 running
9160 5.8352921530784787 0.00071781451586176682 0.02 185.79467 0.061212970660094457 0.087793157934137042 0.087488370640190827 0.023100224860341065 0 0.053288506446004545 nan nan nan nan nan nan nan nan nan nan 0.53551120103605288 0.51655133021340394 0.19935939072839037 0 0.28003888577514535 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071781451586176682 0.00071781451586176682 0.014638890549640847 0.00040251922165805899 0.66092306662403555 0.047208790522989375 0 running
9170 5.842474049791841 0.00071849486151882793 0.02 185.91919300000001 0.061158354336331829 0.087714814097770905 0.087412399037981953 0.023077569893858823 0 0.053238437013625371 nan nan nan nan nan nan nan nan nan nan 0.5286063433528404 0.50963526829496197 0.19973952589652866 0 0.2818826636788932 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071849486151882793 0.00071849486151882793 0.014605742018379034 0.00040125665214122829 0.66249503399151533 0.047321073906499332 0 running
9180 5.8496626575471531 0.00071915621450245322 0.02 186.03492700000001 0.061102579961391346 0.087634045035692928 0.087335167799238542 0.023054254069211084 0 0.053188066097240007 nan nan nan nan nan nan nan nan nan nan 0.5214189714777453 0.50243555231296588 0.20010192817582917 0 0.28380963513455204 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071915621450245322 0.00071915621450245322 0.014571835335519914 0.00040021598295370198 0.66387581951740704 0.04741970144416717 0 running
9190 5.8568577068189214 0.00071978420560211618 0.02 186.14043699999999 0.061045998164800525 0.087551507578137538 0.087257056404505998 0.023030338494992836 0 0.053137675870387695 nan nan nan nan nan nan nan nan nan nan 0.51397017624117192 0.49497727306097516 0.20043176511092131 0 0.28583038956788354 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00071978420560211618 0.00071978420560211618 0.014537044465109636 0.00039942300137143079 0.66496595068694997 0.047497567956359586 0 running
9200 5.8640587916982883 0.00072036607895732598 0.02 186.25546700000001 0.060990248488865383 0.087469659629345303 0.087180479713069359 0.023005854100635909 0 0.053088655399186419 nan nan nan nan nan nan nan nan nan nan 0.50627829605492702 0.48728180005284277 0.20071610492332947 0 0.28795207505957998 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072036607895732598 0.00072036607895732598 0.014501213372870903 0.00039889823991438373 0.6657043103012007 0.047550307928861758 0 running
9210 5.8712653971203101 0.00072089276297233223 0.02 186.37082000000001 0.060937306707678204 0.087391113254575173 0.087108670172472022 0.02298058213858642 0 0.053042836400492364 nan nan nan nan nan nan nan nan nan nan 0.49835775917273251 0.47936534710862383 0.20094496059063394 0 0.29017727910244856 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072089276297233223 0.00072089276297233223 0.014464148215264896 0.00039865743825312277 0.66607295577359604 0.047576639748346368 0 running
9220 5.8784769490949076 0.00072136138472869325 0.02 186.50042999999999 0.060888621661691608 0.087317824469269278 0.087044031997419363 0.022954236731737847 0 0.053001493176631838 nan nan nan nan nan nan nan nan nan nan 0.49022041388289467 0.47539880515290378 0.2011110814349113 0 0.29250302008688095 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072136138472869325 0.00072136138472869325 0.014425615999114683 0.00039870424229411912 0.6660887750293506 0.047577769695187171 0 running
9230 5.8856928926276391 0.00072177817768949947 0.02 186.60764599999999 0.060844842596238922 0.087250922760434849 0.08698747979690033 0.022926728296429562 0 0.052965029202896106 nan nan nan nan nan nan nan nan nan nan 0.48944446510491946 0.47904373886590246 0.2012096446961289 0 0.29492002553113633 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072177817768949947 0.00072177817768949947 0.014385351266817758 0.00039904715296381542 0.66581047098243695 0.047557890834672344 0 running
9240 5.8929127955017035 0.00072216046693796227 0.02 186.72689199999999 0.060805915423617386 0.087190594403480343 0.086938766815999741 0.022898140214124049 0 0.052933193738295012 nan nan nan nan nan nan nan nan nan nan 0.49509174491576424 0.48281380680292252 0.20123830065184345 0 0.29741239431960015 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072216046693796227 0.00072216046693796227 0.014343066859702833 0.00039969704262007497 0.66532956742304983 0.047523540580394145 0 running
9250 5.9001364534964287 0.00072253483138929469 0.02 186.85236499999999 0.060771411284355106 0.087136465993065779 0.08689717216148117 0.02286835812444904 0 0.052905369375237848 nan nan nan nan nan nan nan nan nan nan 0.50086600826827898 0.48825814695459602 0.2011968198632923 0 0.2999574842241769 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072253483138929469 0.00072253483138929469 0.014298465966206373 0.00040065303232929137 0.66473879240194711 0.047481342364556534 0 running
9260 5.9073639469169894 0.00072292987127919157 0.02 186.97482400000001 0.060740735261179755 0.087087908777259443 0.086861741957322922 0.022837293661249283 0 0.052880776729513704 nan nan nan nan nan nan nan nan nan nan 0.50672888469213884 0.49410689333674723 0.20108625554618431 0 0.30252563373600255 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072292987127919157 0.00072292987127919157 0.014251258642992211 0.00040190869718390162 0.66412984008220188 0.047437845770243105 0 running
9270 5.9145956095871233 0.00072336701945332072 0.02 187.09405899999999 0.060713316638357252 0.087044357167112438 0.08683149708410802 0.022804936240614727 0 0.052858679218320798 nan nan nan nan nan nan nan nan nan nan 0.51264445589937124 0.50002070651071628 0.20090828184478671 0 0.30507942654579884 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072336701945332072 0.00072336701945332072 0.014201196689067977 0.00040345205471444814 0.66358724371557043 0.047399088886871353 0 running
9280 5.9218319235874999 0.00072385562438089326 0.02 187.20512600000001 0.060688395719041638 0.087005170073319357 0.08680507012151413 0.022771363785830698 0 0.052837979217605448 nan nan nan nan nan nan nan nan nan nan 0.51858113576399434 0.50596391156830822 0.20084361010744356 0 0.30757274884898661 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072385562438089326 0.00072385562438089326 0.01414816310957266 0.00040526658162666544 0.66318486625072381 0.047370347639351974 0 running
9290 5.9290734087568184 0.00072439552220924337 0.02 187.32145700000001 0.060665190995889531 0.086969384471350747 0.086781226507115158 0.022736724215760347 0 0.052817736181801522 nan nan nan nan nan nan nan nan nan nan 0.5245110477573115 0.51190586401231919 0.20077324007160557 0 0.30995057192203956 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072439552220924337 0.00072439552220924337 0.014092228192257642 0.00040733066085056396 0.6629786274849454 0.047355616298923674 0 running
9300 5.9363205499372818 0.00072498109217154793 0.02 187.43754200000001 0.060642879712998005 0.086936162352352464 0.086758540495919911 0.02270130304535712 0 0.052796822498440414 nan nan nan nan nan nan nan nan nan nan 0.53040849259355283 0.51781910399316888 0.20062168142354775 0 0.31215065156574368 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072498109217154793 0.00072498109217154793 0.014033578173104121 0.00040961852118092588 0.66300139187190743 0.047357242326565532 0 running
9310 5.9435737635027825 0.00072560494830550327 0.02 187.572183 0.060620593131896459 0.086904556003601363 0.08673553789008788 0.022665421856140969 0 0.052774092347778669 nan nan nan nan nan nan nan nan nan nan 0.53624794721589053 0.52367688911941612 0.20039002949561535 0 0.3141079692005006 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072560494830550327 0.00072560494830550327 0.013972467698766408 0.00041210135482336937 0.66327446483473096 0.047376747538216378 0 running
9320 5.9508333932798285 0.00072626014186856296 0.02 187.703892 0.060597469712326588 0.086873525219960182 0.086710813690554028 0.022629327317040517 0 0.05274851303912656 nan nan nan nan nan nan nan nan nan nan 0.54200137476294308 0.52944974472630668 0.20008003168948507 0 0.31576205549277048 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072626014186856296 0.00072626014186856296 0.013909226198181447 0.00041474852409987336 0.66381458383501846 0.047415327466849073 0 running
9330 5.9580997191181053 0.00072694068301777713 0.02 187.81840299999999 0.060572789442046644 0.086842114355904346 0.086683242327759258 0.022593151363446893 0 0.05271931609158037 nan nan nan nan nan nan nan nan nan nan 0.54763993328582294 0.53510771178424599 0.19969408513602627 0 0.31706644827377761 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072694068301777713 0.00072694068301777713 0.013844280288814017 0.00041752864791416976 0.66462081001201301 0.047472915050980918 0 running
9340 5.9653729622636664 0.00072764061183998145 0.02 187.95394300000001 0.060546040776618265 0.086809521268899112 0.086652075002711978 0.022556926076482815 0 0.052686101292358227 nan nan nan nan nan nan nan nan nan nan 0.55312835004795524 0.54061319609176217 0.19923523179953984 0 0.31799815546633259 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072764061183998145 0.00072764061183998145 0.013778181511211846 0.00042041055151922349 0.66568317389295939 0.047548798185414347 0 running
9350 5.972653278610232 0.00072835278066112757 0.02 188.07725099999999 0.060517030691068667 0.086775249554006423 0.086617110142857445 0.022520622666010036 0 0.052648920866376174 nan nan nan nan nan nan nan nan nan nan 0.55842685555398175 0.54592318794928385 0.19870709492968475 0 0.31856361414416778 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072835278066112757 0.00072835278066112757 0.013711637298591503 0.00042336410039405306 0.66698468205642714 0.047641763054331626 0 running
9360 5.9799407431196139 0.00072906830083824259 0.02 188.20480800000001 0.06048590386450612 0.086739143532988047 0.086578686193247281 0.022484291587996176 0 0.052608283943997414 nan nan nan nan nan nan nan nan nan nan 0.56349393546890436 0.55099241373087227 0.19811347228414977 0 0.31879795982858783 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072906830083824259 0.00072906830083824259 0.013645546132217024 0.00042110797835735346 0.6685030895352938 0.047750220731508038 0 running
9370 5.9872353331835404 0.00072977679880954674 0.02 188.31634199999999 0.060453113564108867 0.086701378671816501 0.08653762814325297 0.022448137078219299 0 0.052565061508943835 nan nan nan nan nan nan nan nan nan nan 0.56829151256453536 0.55577942820278636 0.19745873699640226 0 0.3187572481301415 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00072977679880954674 0.00072977679880954674 0.01358101894601179 0.00041762169139414421 0.67021239183678716 0.047872313753172184 0 running
9380 5.9945369181038588 0.00073046725764168939 0.02 188.428335 0.060419377659564205 0.086662463358212233 0.086495146840841031 0.022412575037544902 0 0.052520372063605193 nan nan nan nan nan nan nan nan nan nan 0.57279074231254057 0.56025349363606858 0.19674807271370742 0 0.31850689137272215 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00073046725764168939 0.00073046725764168939 0.013519364418107398 0.00041416659571830741 0.67208399071016278 0.048005999387125887 0 running
9390 6.0014621255861842 0.00073109519053811986 0.02 188.57829899999999 0.060387311986323598 0.086625197219364181 0.086454867453030729 0.022379715021161893 0 0.052477773396216433 nan nan nan nan nan nan nan nan nan nan 0.57676415137623627 0.56418981061156703 0.19602836938485391 0 0.31820139411103998 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00073109519053811986 0.00073109519053811986 0.013464905789215905 0.00041102405440530634 0.67397972651886684 0.048141409087890573 0 running
