# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks residual_checked stop_reason
450 0.31369941165444898 0.00071491923459432948 0.02 15.793405999999999 0.076782118858169476 0.11939895831043808 0.090103184197701358 0.04459114229114166 0 0.071515060391073235 nan nan nan nan nan nan nan nan nan nan 2.5312267051399129 2.2813642568165937 1.7229182550542905 0 1.6066036148582818 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
460 0.32084041510880157 0.0007134347450868042 0.02 16.12163 0.076225274591117387 0.11847318075867758 0.089509857741740931 0.044436474717180111 0 0.07091511090832936 nan nan nan nan nan nan nan nan nan nan 2.4899937281263997 2.2625836330299958 1.6934137682037385 0 1.5712547166163449 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
470 0.3279667456281069 0.00071198231701891297 0.02 16.426186999999999 0.07568645243975014 0.11757654042149018 0.088932340640620069 0.044290874964629946 0 0.070337114954586569 nan nan nan nan nan nan nan nan nan nan 2.4497406374720554 2.2395931924130221 1.6620392206279209 0 1.5872568090656756 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
480 0.33507872272644912 0.00071054428896957116 0.02 16.809843999999998 0.075164222868699435 0.11670700228879845 0.088369372266414475 0.044152882054613984 0 0.069779328354113462 nan nan nan nan nan nan nan nan nan nan 2.4104341752644802 2.2128321014546515 1.6290787784784753 0 1.6002776715214535 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
490 0.34217572361397475 0.00070902052442518577 0.02 17.179611999999999 0.074657431301452942 0.11586291864610107 0.087820046872593399 0.044021209587770151 0 0.069240283066925076 nan nan nan nan nan nan nan nan nan nan 2.3720481560446953 2.1827255816564319 1.5947810828761502 0 1.6094410452485897 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
500 0.34925789312971889 0.00070757042873624033 0.02 17.558398 0.074165036206720519 0.11504276889827722 0.087283609994130734 0.043894711183410755 0 0.068718629631678838 nan nan nan nan nan nan nan nan nan nan 2.3510992876304542 2.1496761594277745 1.5604848918537426 0 1.6150584314276453 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
510 0.35632595977689746 0.00070619244766160398 0.02 17.943746000000001 0.073687797395528845 0.11424723283317351 0.086759085492618557 0.043777963765946427 0 0.068215674063789478 nan nan nan nan nan nan nan nan nan nan 2.3452449635844568 2.1140623943524117 1.5390016736620389 0 1.617410111567446 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
520 0.36338063429434914 0.00070488463813588704 0.02 18.330819999999999 0.073223510602934944 0.11347333324758491 0.086245218163674447 0.04366716225339605 0 0.067728549751260428 nan nan nan nan nan nan nan nan nan nan 2.3353125259873226 2.076236262759414 1.534752700737849 0 1.6167501717841855 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
530 0.37042260630212043 0.00070364476352784491 0.02 18.760783 0.072769964686497449 0.11271812476470941 0.085741441359700979 0.043557340670617395 0 0.06725419287421841 nan nan nan nan nan nan nan nan nan nan 2.3216706256077106 2.0365270847237182 1.5456658890309072 0 1.6133216133120976 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
540 0.37745254183386756 0.00070247037649365305 0.02 19.183994999999999 0.072327596328955843 0.11198196285862766 0.085248992666815945 0.043448514752519173 0 0.066792827182596146 nan nan nan nan nan nan nan nan nan nan 2.3046648238952008 1.9952404911861354 1.5539049776396561 0 1.6073560350644736 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
